BirdID,GroupSize,HelpersF,PeriodYear
497,3,0,2008
497,3,0,2006
497,3,0,2005
1773,5,1,2006
1773,5,1,2005
1767,2,0,2005
1767,2,0,2009
1767,2,0,2008
1767,2,0,2006
1767,2,0,2007
1720,2,0,2007
1720,2,0,2006
1720,2,0,2005
1739,2,0,2007
1739,2,0,2008
1739,2,0,2011
1739,2,0,2006
1739,2,0,2013
1739,2,0,2016
1739,2,0,2009
1739,2,0,2010
1739,2,0,2014
1739,2,0,2015
1739,2,0,2005
1739,2,0,2012
1739,2,0,2017
1553,2,0,2006
1553,2,0,2007
1553,2,0,2005
510,2,0,2011
510,2,0,2009
510,2,0,2008
510,2,0,2010
510,2,0,2005
510,2,0,2012
510,2,0,2007
510,2,0,2006
510,2,0,2013
510,2,0,2004
1196,3,0,2010
1196,3,0,2008
1196,3,0,2007
1196,3,0,2011
1196,3,0,2009
1196,3,0,2005
1196,3,0,2004
1196,3,0,2006
1796,2,0,2006
1796,2,0,2005
1796,2,0,2007
1797,2,0,2005
1797,2,0,2007
1797,2,0,2008
1797,2,0,2006
1587,2,0,2008
1587,2,0,2006
1587,2,0,2007
1587,2,0,2005
1533,2,0,2006
1533,2,0,2007
1533,2,0,2005
1607,2,0,2005
1607,2,0,2006
1607,2,0,2007
1607,2,0,2004
1607,2,0,2006
1607,2,0,2004
1607,2,0,2005
1607,2,0,2007
1607,2,0,2008
1412,4,0,2008
1412,4,0,2006
1412,4,0,2004
1412,4,0,2007
1412,4,0,2003
1412,4,0,2005
1606,2,0,2005
1606,2,0,2006
1606,2,0,2007
1773,5,0,2017
1773,5,0,2007
1773,5,0,2005
1773,5,0,2013
1773,5,0,2006
1773,5,0,2012
1773,5,0,2008
1773,5,0,2009
1773,5,0,2016
1773,5,0,2010
1773,5,0,2011
1773,5,0,2015
1773,5,0,2014
497,3,0,2006
497,3,0,2010
497,3,0,2014
497,3,0,2011
497,3,0,2005
497,3,0,2013
497,3,0,2007
497,3,0,2008
497,3,0,2009
497,3,0,2012
911,4,0,2006
911,4,0,2005
1752,3,1,2006
1752,3,1,2007
1752,3,1,2005
2976,2,0,2005
2976,2,0,2006
1739,2,0,2008
1739,2,0,2007
1739,2,0,2005
1739,2,0,2009
1739,2,0,2006
1623,2,0,2007
1623,2,0,2005
1623,2,0,2008
1623,2,0,2006
1485,3,1,2006
1485,3,1,2005
1040,3,1,2005
1040,3,1,2006
1040,3,1,2007
1040,3,1,2008
1040,3,1,2009
1794,3,0,2004
1794,3,0,2005
453,4,0,2005
453,4,0,2006
1504,2,0,2006
1504,2,0,2005
1744,2,0,2010
1744,2,0,2009
1744,2,0,2007
1744,2,0,2008
1744,2,0,2006
1744,2,0,2005
1731,2,0,2005
1731,2,0,2006
1731,2,0,2009
1731,2,0,2010
1731,2,0,2007
1731,2,0,2008
1848,2,0,2012
1848,2,0,2005
1848,2,0,2011
1848,2,0,2010
1848,2,0,2009
1848,2,0,2007
1848,2,0,2008
1848,2,0,2006
1611,2,0,2005
1611,2,0,2006
1608,2,0,2005
1608,2,0,2007
1608,2,0,2006
1356,3,0,2006
1356,3,0,2005
1356,3,0,2007
1523,2,0,2013
1523,2,0,2014
1523,2,0,2004
1523,2,0,2005
1523,2,0,2007
1523,2,0,2010
1523,2,0,2011
1523,2,0,2006
1523,2,0,2012
1523,2,0,2009
1523,2,0,2008
1796,2,0,2007
1796,2,0,2005
1796,2,0,2006
1720,2,0,2005
1720,2,0,2006
1720,2,0,2007
1720,2,0,2008
1611,2,0,2006
1611,2,0,2005
1381,2,0,2011
1381,2,0,2010
1381,2,0,2012
1381,2,0,2009
1381,2,0,2007
1381,2,0,2013
1381,2,0,2014
1381,2,0,2006
1381,2,0,2015
1381,2,0,2008
1381,2,0,2005
1381,2,0,2016
1795,3,1,2005
1795,3,1,2006
1848,2,0,2009
1848,2,0,2008
1848,2,0,2010
1848,2,0,2006
1848,2,0,2007
1848,2,0,2005
1608,2,0,2005
1608,2,0,2006
1608,2,0,2008
1608,2,0,2007
1029,3,1,2005
1029,3,1,2008
1029,3,1,2006
1029,3,1,2007
1553,2,0,2005
1553,2,0,2006
1796,3,1,2008
1796,3,1,2006
1796,3,1,2009
1796,3,1,2010
1796,3,1,2005
1796,3,1,2007
1187,2,0,2015
1187,2,0,2016
1187,2,0,2007
1187,2,0,2014
1187,2,0,2005
1187,2,0,2006
1187,2,0,2010
1187,2,0,2013
1187,2,0,2012
1187,2,0,2008
1187,2,0,2011
1187,2,0,2009
1829,2,0,2005
1829,2,0,2007
1829,2,0,2006
1829,2,0,2008
2960,2,0,2006
2960,2,0,2005
1587,2,0,2008
1587,2,0,2009
1587,2,0,2007
1587,2,0,2006
1587,2,0,2010
1587,2,0,2011
1587,2,0,2012
1587,2,0,2005
1710,2,0,2012
1710,2,0,2011
1710,2,0,2013
1710,2,0,2010
1710,2,0,2009
1710,2,0,2005
1710,2,0,2008
1710,2,0,2007
1710,2,0,2006
2960,3,0,2006
2960,3,0,2005
1750,3,1,2005
1750,3,1,2008
1750,3,1,2007
1750,3,1,2010
1750,3,1,2011
1750,3,1,2006
1750,3,1,2014
1750,3,1,2013
1750,3,1,2012
1750,3,1,2009
1742,3,0,2008
1742,3,0,2010
1742,3,0,2006
1742,3,0,2009
1742,3,0,2007
1742,3,0,2005
1831,3,0,2005
1831,3,0,2006
1606,5,1,2005
1606,5,1,2007
1606,5,1,2009
1606,5,1,2006
1606,5,1,2008
1287,5,0,2007
1287,5,0,2005
1287,5,0,2006
1287,5,0,2008
1287,5,0,2010
1287,5,0,2009
1783,2,0,2006
1783,2,0,2008
1783,2,0,2005
1783,2,0,2007
1744,2,0,2009
1744,2,0,2010
1744,2,0,2008
1744,2,0,2006
1744,2,0,2007
1744,2,0,2004
1744,2,0,2005
1886,3,0,2005
1886,3,0,2006
1616,3,1,2005
1616,3,1,2006
1616,3,1,2009
1616,3,1,2007
1616,3,1,2008
510,3,0,2005
510,3,0,2006
510,3,0,2007
1623,3,0,2014
1623,3,0,2017
1623,3,0,2013
1623,3,0,2015
1623,3,0,2016
1623,3,0,2012
1623,3,0,2009
1623,3,0,2005
1623,3,0,2011
1623,3,0,2010
1623,3,0,2007
1623,3,0,2006
1623,3,0,2008
1766,3,1,2009
1766,3,1,2008
1766,3,1,2007
1766,3,1,2010
1766,3,1,2006
1766,3,1,2005
1512,2,0,2005
1512,2,0,2006
1512,2,0,2013
1512,2,0,2009
1512,2,0,2012
1512,2,0,2007
1512,2,0,2008
1512,2,0,2011
1512,2,0,2010
2964,2,0,2007
2964,2,0,2005
2964,2,0,2008
2964,2,0,2006
1199,2,0,2005
1199,2,0,2006
1512,2,0,2008
1512,2,0,2005
1512,2,0,2006
1512,2,0,2007
1412,3,0,2006
1412,3,0,2007
1412,3,0,2005
1509,3,0,2008
1509,3,0,2006
1509,3,0,2007
1509,3,0,2005
1412,2,0,2006
1412,2,0,2007
1412,2,0,2008
1412,2,0,2005
1533,2,0,2005
1533,2,0,2006
1623,2,0,2009
1623,2,0,2008
1623,2,0,2005
1623,2,0,2007
1623,2,0,2006
1566,3,0,2009
1566,3,0,2006
1566,3,0,2010
1566,3,0,2008
1566,3,0,2013
1566,3,0,2007
1566,3,0,2011
1566,3,0,2005
1566,3,0,2004
1566,3,0,2015
1566,3,0,2012
1566,3,0,2017
1566,3,0,2016
1566,3,0,2014
1769,4,1,2016
1769,4,1,2015
1769,4,1,2017
1769,4,1,2014
1769,4,1,2006
1769,4,1,2009
1769,4,1,2013
1769,4,1,2005
1769,4,1,2011
1769,4,1,2007
1769,4,1,2012
1769,4,1,2008
1769,4,1,2010
1412,3,0,2010
1412,3,0,2008
1412,3,0,2009
1412,3,0,2007
1412,3,0,2006
1412,3,0,2005
1877,3,0,2005
1877,3,0,2006
1306,2,0,1999
1306,2,0,1998
1808,2,0,2006
1808,2,0,2005
453,5,0,2011
453,5,0,2009
453,5,0,2012
453,5,0,2013
453,5,0,2008
453,5,0,2006
453,5,0,2010
453,5,0,2007
453,5,0,2005
1543,4,0,2006
1543,4,0,2005
1543,4,0,2007
1543,4,0,2009
1543,4,0,2008
1543,4,0,2005
1543,4,0,2006
1750,3,0,2006
1750,3,0,2010
1750,3,0,2007
1750,3,0,2009
1750,3,0,2008
1187,3,1,2006
1187,3,1,2009
1187,3,1,2012
1187,3,1,2007
1187,3,1,2008
1187,3,1,2010
1187,3,1,2011
1187,3,1,2013
497,3,1,2007
497,3,1,2006
1797,3,0,2007
1797,3,0,2006
1797,3,0,2005
1886,3,0,2006
1886,3,0,2008
1886,3,0,2009
1886,3,0,2007
1886,3,0,2010
1581,2,0,2012
1581,2,0,2010
1581,2,0,2013
1581,2,0,2009
1581,2,0,2011
1581,2,0,2007
1581,2,0,2008
1581,2,0,2005
1581,2,0,2006
2974,2,0,2006
2974,2,0,2007
1711,3,0,2008
1711,3,0,2006
1711,3,0,2010
1711,3,0,2007
1711,3,0,2009
1199,3,1,2007
1199,3,1,2006
1199,3,1,2008
1774,3,0,2007
1774,3,0,2008
1774,3,0,2006
1774,3,0,2010
1774,3,0,2009
1489,2,0,2016
1489,2,0,2017
1489,2,0,2015
1489,2,0,2007
1489,2,0,2006
1489,2,0,2014
1489,2,0,2010
1489,2,0,2008
1489,2,0,2009
1489,2,0,2013
1489,2,0,2011
1489,2,0,2012
1165,2,0,2005
1165,2,0,2006
1165,2,0,2007
1165,2,0,2008
2980,4,1,2007
2980,4,1,2006
1606,3,1,2006
1606,3,1,2009
1606,3,1,2008
1606,3,1,2007
1040,3,1,2008
1040,3,1,2006
1040,3,1,2007
1606,3,1,2006
1606,3,1,2007
1606,3,1,2008
1710,3,0,2006
1710,3,0,2008
1710,3,0,2007
453,5,1,2007
453,5,1,2006
1604,3,0,2009
1604,3,0,2005
1604,3,0,2008
1604,3,0,2007
1604,3,0,2006
1702,4,1,2007
1702,4,1,2006
1702,4,1,2008
1722,2,0,2010
1722,2,0,2007
1722,2,0,2013
1722,2,0,2008
1722,2,0,2006
1722,2,0,2009
1722,2,0,2012
1722,2,0,2011
1722,2,0,2007
1722,2,0,2006
1709,4,1,2007
1709,4,1,2006
1754,2,0,2010
1754,2,0,2006
1754,2,0,2009
1754,2,0,2007
1754,2,0,2008
1754,2,0,2011
1187,3,1,2007
1187,3,1,2006
2966,2,0,2010
2966,2,0,2011
2966,2,0,2009
2966,2,0,2008
2966,2,0,2013
2966,2,0,2007
2966,2,0,2006
2966,2,0,2012
2966,2,0,2015
2966,2,0,2014
1774,3,0,2013
1774,3,0,2012
1774,3,0,2009
1774,3,0,2011
1774,3,0,2010
1774,3,0,2008
1774,3,0,2007
1774,3,0,2006
1276,2,0,2006
1276,2,0,2007
2990,4,0,2007
2990,4,0,2006
2990,4,0,2008
1795,4,1,2007
1795,4,1,2006
1796,3,0,2011
1796,3,0,2012
1796,3,0,2010
1796,3,0,2009
1796,3,0,2013
1796,3,0,2014
1796,3,0,2015
1796,3,0,2008
1796,3,0,2006
1796,3,0,2007
1729,4,1,2007
1729,4,1,2009
1729,4,1,2010
1729,4,1,2008
1729,4,1,2006
453,3,0,2006
453,3,0,2008
453,3,0,2007
453,2,0,2007
453,2,0,2006
1616,2,0,2006
1616,2,0,2007
1499,4,1,2006
1499,4,1,2007
1029,3,0,2014
1029,3,0,2013
1029,3,0,2015
1029,3,0,2006
1029,3,0,2012
1029,3,0,2011
1029,3,0,2009
1029,3,0,2010
1029,3,0,2007
1029,3,0,2008
1504,3,1,2006
1504,3,1,2007
1587,2,0,2006
1587,2,0,2007
1587,2,0,2008
1524,3,0,2006
1524,3,0,2007
1593,3,0,2009
1593,3,0,2008
1593,3,0,2007
1593,3,0,2006
1196,4,1,2007
1196,4,1,2006
1196,4,1,2008
1196,4,1,2007
1196,4,1,2006
1499,2,0,2013
1499,2,0,2012
1499,2,0,2009
1499,2,0,2008
1499,2,0,2007
1499,2,0,2014
1499,2,0,2006
1499,2,0,2016
1499,2,0,2017
1499,2,0,2010
1499,2,0,2011
1499,2,0,2015
1682,3,0,2008
1682,3,0,2012
1682,3,0,2010
1682,3,0,2011
1682,3,0,2006
1682,3,0,2009
1682,3,0,2007
1699,3,1,2014
1699,3,1,2015
1699,3,1,2013
1699,3,1,2008
1699,3,1,2012
1699,3,1,2007
1699,3,1,2010
1699,3,1,2006
1699,3,1,2009
1699,3,1,2011
1699,3,1,2009
1699,3,1,2011
1699,3,1,2012
1699,3,1,2007
1699,3,1,2010
1699,3,1,2006
1699,3,1,2008
1797,3,0,2007
1797,3,0,2006
1797,3,0,2008
1797,3,0,2010
1797,3,0,2009
1783,3,0,2011
1783,3,0,2010
1783,3,0,2008
1783,3,0,2007
1783,3,0,2009
1783,3,0,2006
1744,3,0,2007
1744,3,0,2006
1744,3,0,2008
1509,3,0,2006
1509,3,0,2007
1509,3,0,2009
1509,3,0,2008
911,4,0,2007
911,4,0,2008
911,4,0,2006
911,4,0,2010
911,4,0,2009
3489,3,1,2006
3489,3,1,2008
3489,3,1,2007
1040,3,1,2012
1040,3,1,2007
1040,3,1,2006
1040,3,1,2009
1040,3,1,2013
1040,3,1,2014
1040,3,1,2010
1040,3,1,2008
1040,3,1,2011
1775,2,0,2009
1775,2,0,2008
1775,2,0,2007
1775,2,0,2006
3087,3,0,2006
3087,3,0,2007
1777,2,0,2007
1777,2,0,2006
1777,2,0,2009
1777,2,0,2008
1802,4,1,2007
1802,4,1,2006
1797,4,1,2011
1797,4,1,2009
1797,4,1,2012
1797,4,1,2010
1797,4,1,2014
1797,4,1,2013
1797,4,1,2008
1797,4,1,2007
1797,4,1,2006
1356,4,1,2006
1356,4,1,2008
1356,4,1,2007
1604,4,1,2008
1604,4,1,2007
1604,4,1,2006
1604,2,0,2007
1604,2,0,2006
1722,4,1,2008
1722,4,1,2006
1722,4,1,2007
1610,2,0,2009
1610,2,0,2008
1610,2,0,2006
1610,2,0,2007
1610,2,0,2010
1533,3,0,2009
1533,3,0,2008
1533,3,0,2010
1533,3,0,2011
1533,3,0,2006
1533,3,0,2007
1533,3,0,2014
1533,3,0,2015
1533,3,0,2012
1533,3,0,2013
1533,3,0,2016
3000,2,0,2006
3000,2,0,2007
1608,3,0,2010
1608,3,0,2011
1608,3,0,2009
1608,3,0,2008
1608,3,0,2007
1608,3,0,2006
1610,2,0,2008
1610,2,0,2006
1610,2,0,2009
1610,2,0,2007
1610,2,0,2011
1610,2,0,2012
1610,2,0,2014
1610,2,0,2010
1610,2,0,2013
1610,2,0,2015
1788,3,0,2008
1788,3,0,2007
1788,3,0,2006
1769,5,1,2008
1769,5,1,2009
1769,5,1,2007
1769,5,1,2006
1769,5,1,2010
1698,3,0,2007
1698,3,0,2008
1698,3,0,2009
1698,3,0,2010
1698,3,0,2006
1829,2,0,2007
1829,2,0,2006
1769,5,1,2007
1769,5,1,2006
1831,2,0,2008
1831,2,0,2007
1831,2,0,2010
1831,2,0,2006
1831,2,0,2009
1702,3,0,2006
1702,3,0,2007
3489,3,0,2010
3489,3,0,2008
3489,3,0,2007
3489,3,0,2009
3489,3,0,2006
1611,3,0,2007
1611,3,0,2006
2988,2,0,2009
2988,2,0,2006
2988,2,0,2008
2988,2,0,2007
1543,2,0,2007
1543,2,0,2006
1543,2,0,2008
1543,2,0,2009
1543,2,0,2010
1897,2,0,2011
1897,2,0,2010
1897,2,0,2012
1897,2,0,2007
1897,2,0,2008
1897,2,0,2009
1897,2,0,2006
1897,2,0,2013
1808,2,0,2008
1808,2,0,2007
1808,2,0,2010
1808,2,0,2006
1808,2,0,2014
1808,2,0,2011
1808,2,0,2009
1808,2,0,2013
1808,2,0,2012
1553,5,0,2006
1553,5,0,2008
1553,5,0,2009
1553,5,0,2015
1553,5,0,2014
1553,5,0,2011
1553,5,0,2007
1553,5,0,2013
1553,5,0,2010
1553,5,0,2012
1769,5,0,2006
1769,5,0,2007
1523,2,0,2010
1523,2,0,2011
1523,2,0,2008
1523,2,0,2014
1523,2,0,2009
1523,2,0,2013
1523,2,0,2012
1523,2,0,2007
1523,2,0,2015
1581,3,0,2013
1581,3,0,2014
1581,3,0,2012
1581,3,0,2011
1581,3,0,2007
1581,3,0,2010
1581,3,0,2006
1581,3,0,2015
1581,3,0,2009
1581,3,0,2008
1566,3,0,2009
1566,3,0,2008
1566,3,0,2007
1804,4,0,2008
1804,4,0,2009
1804,4,0,2007
1804,4,0,2010
1752,3,1,2010
1752,3,1,2011
1752,3,1,2008
1752,3,1,2012
1752,3,1,2013
1752,3,1,2014
1752,3,1,2009
1752,3,1,2015
1752,3,1,2007
4873,2,0,2008
4873,2,0,2006
4873,2,0,2007
3464,3,1,2008
3464,3,1,2007
1769,4,0,2008
1769,4,0,2010
1769,4,0,2009
1769,4,0,2007
1767,2,0,2006
1767,2,0,2007
1767,2,0,2008
1579,3,0,2006
1579,3,0,2007
1579,3,0,2009
1579,3,0,2008
1796,6,1,2010
1796,6,1,2009
1796,6,1,2008
1796,6,1,2007
1775,2,0,2008
1775,2,0,2009
1775,2,0,2007
1775,2,0,2006
1581,3,1,2009
1581,3,1,2008
1581,3,1,2007
1797,2,0,2008
1797,2,0,2007
1797,2,0,2009
1797,2,0,2006
1797,2,0,2011
1797,2,0,2014
1797,2,0,2015
1797,2,0,2013
1797,2,0,2010
1797,2,0,2012
1512,2,0,2008
1512,2,0,2009
1512,2,0,2010
1512,2,0,2007
1512,2,0,2011
3456,3,1,2008
3456,3,1,2007
1489,3,0,2011
1489,3,0,2008
1489,3,0,2007
1489,3,0,2009
1489,3,0,2010
1412,3,1,2008
1412,3,1,2007
1577,2,0,2009
1577,2,0,2007
1577,2,0,2011
1577,2,0,2012
1577,2,0,2008
1577,2,0,2010
1752,3,1,2013
1752,3,1,2012
1752,3,1,2011
1752,3,1,2009
1752,3,1,2010
1752,3,1,2008
1752,3,1,2007
1752,3,1,2014
1499,3,0,2008
1499,3,0,2007
3457,2,0,2016
3457,2,0,2007
3457,2,0,2015
3457,2,0,2010
3457,2,0,2014
3457,2,0,2008
3457,2,0,2009
3457,2,0,2013
3457,2,0,2011
3457,2,0,2012
1729,2,0,2008
1729,2,0,2007
2991,4,0,2007
2991,4,0,2008
1787,3,0,2008
1787,3,0,2007
1029,4,1,2009
1029,4,1,2008
1029,4,1,2007
1543,3,0,2007
1543,3,0,2008
1543,3,0,2009
1774,3,0,2008
1774,3,0,2007
1774,3,0,2009
1774,3,0,2010
1604,2,0,2007
1604,2,0,2008
1611,2,0,2008
1611,2,0,2007
1611,2,0,2010
1611,2,0,2009
3617,2,0,2008
3617,2,0,2007
1698,4,1,2007
1698,4,1,2009
1698,4,1,2008
1698,4,1,2010
1702,5,1,2009
1702,5,1,2008
1702,5,1,2007
1731,4,1,2009
1731,4,1,2008
1731,4,1,2012
1731,4,1,2007
1731,4,1,2011
1731,4,1,2010
1777,3,0,2007
1777,3,0,2009
1777,3,0,2008
1787,2,0,2009
1787,2,0,2008
1787,2,0,2013
1787,2,0,2010
1787,2,0,2011
1787,2,0,2012
1787,2,0,2007
1877,4,0,2012
1877,4,0,2011
1877,4,0,2009
1877,4,0,2010
1877,4,0,2008
1877,4,0,2007
1762,3,1,2008
1762,3,1,2009
1762,3,1,2007
3519,3,0,2007
3519,3,0,2008
2988,3,0,2009
2988,3,0,2010
2988,3,0,2008
2988,3,0,2007
1739,3,0,2007
1739,3,0,2008
1739,3,0,2009
1739,3,0,2010
1868,2,0,2010
1868,2,0,2011
1868,2,0,2008
1868,2,0,2009
1868,2,0,2012
1868,2,0,2013
1868,2,0,2007
1412,3,0,2007
1412,3,0,2008
3696,2,0,2009
3696,2,0,2010
3696,2,0,2008
3696,2,0,2007
3696,3,0,2010
3696,3,0,2014
3696,3,0,2011
3696,3,0,2009
3696,3,0,2017
3696,3,0,2015
3696,3,0,2008
3696,3,0,2013
3696,3,0,2016
3696,3,0,2012
3696,3,0,2007
1795,3,0,2009
1795,3,0,2010
1795,3,0,2008
1795,3,0,2007
1750,2,0,2010
1750,2,0,2011
1750,2,0,2012
1750,2,0,2014
1750,2,0,2015
1750,2,0,2009
1750,2,0,2008
1750,2,0,2013
1729,3,0,2008
1729,3,0,2009
1729,3,0,2010
1702,4,0,2010
1702,4,0,2009
1702,4,0,2008
3456,3,0,2009
3456,3,0,2010
3456,3,0,2008
1754,2,0,2008
1754,2,0,2011
1754,2,0,2012
1754,2,0,2010
1754,2,0,2016
1754,2,0,2013
1754,2,0,2009
1754,2,0,2017
1754,2,0,2015
1754,2,0,2014
1604,2,0,2008
1604,2,0,2009
1604,2,0,2010
1604,2,0,2007
3457,2,0,2012
3457,2,0,2011
3457,2,0,2013
3457,2,0,2008
3457,2,0,2010
3457,2,0,2009
3457,2,0,2007
1579,3,0,2009
1579,3,0,2010
1579,3,0,2011
1579,3,0,2013
1579,3,0,2014
1579,3,0,2015
1579,3,0,2008
1579,3,0,2012
1579,3,0,2008
1579,3,0,2009
1579,3,0,2011
1579,3,0,2010
1742,2,0,2010
1742,2,0,2011
1742,2,0,2012
1742,2,0,2009
1742,2,0,2013
1742,2,0,2008
4866,2,0,2009
4866,2,0,2010
4866,2,0,2008
4866,2,0,2014
4866,2,0,2011
4866,2,0,2015
4866,2,0,2013
4866,2,0,2012
1742,3,1,2011
1742,3,1,2012
1742,3,1,2013
1742,3,1,2015
1742,3,1,2016
1742,3,1,2017
1742,3,1,2010
1742,3,1,2008
1742,3,1,2014
1742,3,1,2009
1752,5,1,2008
1752,5,1,2009
2990,2,0,2011
2990,2,0,2012
2990,2,0,2010
2990,2,0,2009
2990,2,0,2008
1877,2,0,2008
1877,2,0,2011
1877,2,0,2012
1877,2,0,2010
1877,2,0,2009
1553,3,0,2009
1553,3,0,2008
1579,3,0,2008
1579,3,0,2007
1881,3,0,2009
1881,3,0,2010
1881,3,0,2011
1881,3,0,2013
1881,3,0,2014
1881,3,0,2015
1881,3,0,2012
1881,3,0,2008
1881,3,0,2007
1412,3,0,2012
1412,3,0,2010
1412,3,0,2011
1412,3,0,2009
1412,3,0,2013
1412,3,0,2008
1871,3,0,2008
1871,3,0,2009
1871,3,0,2007
1523,4,0,2008
1523,4,0,2009
3515,4,1,2008
3515,4,1,2009
1504,2,0,2009
1504,2,0,2008
1504,2,0,2010
1731,5,1,2010
1731,5,1,2009
1731,5,1,2008
1877,2,0,2009
1877,2,0,2007
1877,2,0,2008
3454,2,0,2007
3454,2,0,2008
3454,2,0,2011
3454,2,0,2012
3454,2,0,2010
3454,2,0,2013
3454,2,0,2014
3454,2,0,2009
3454,2,0,2015
1708,2,0,2010
1708,2,0,2008
1708,2,0,2009
1708,2,0,2007
1801,2,0,2008
1801,2,0,2009
1801,2,0,2010
1356,4,0,2009
1356,4,0,2010
1356,4,0,2008
1356,4,0,2011
1356,4,0,2013
1356,4,0,2012
1722,4,0,2008
1722,4,0,2009
1616,3,0,2009
1616,3,0,2010
1616,3,0,2011
1616,3,0,2013
1616,3,0,2014
1616,3,0,2015
1616,3,0,2008
1616,3,0,2012
1698,3,1,2009
1698,3,1,2008
3519,4,0,2013
3519,4,0,2008
3519,4,0,2009
3519,4,0,2011
3519,4,0,2014
3519,4,0,2015
3519,4,0,2012
3519,4,0,2010
1533,2,0,2015
1533,2,0,2016
1533,2,0,2013
1533,2,0,2014
1533,2,0,2010
1533,2,0,2012
1533,2,0,2009
1533,2,0,2011
1739,3,0,2008
1739,3,0,2011
1739,3,0,2012
1739,3,0,2010
1739,3,0,2013
1739,3,0,2009
1739,3,0,2015
1739,3,0,2014
1394,4,0,2008
1394,4,0,2012
1394,4,0,2009
1394,4,0,2010
1394,4,0,2015
1394,4,0,2011
1394,4,0,2013
1394,4,0,2014
1604,2,0,2009
1604,2,0,2010
1869,3,0,2009
1869,3,0,2010
1867,2,0,2013
1867,2,0,2012
1867,2,0,2011
1867,2,0,2014
1867,2,0,2010
1867,2,0,2008
1867,2,0,2009
3696,2,0,2008
3696,2,0,2009
1504,2,0,2010
1504,2,0,2009
1868,3,1,2009
1868,3,1,2010
1795,6,1,2013
1795,6,1,2008
1795,6,1,2012
1795,6,1,2011
1795,6,1,2010
1795,6,1,2009
1744,2,0,2008
1744,2,0,2009
1581,2,0,2010
1581,2,0,2011
1581,2,0,2009
1581,2,0,2012
1581,2,0,2013
1581,2,0,2010
1581,2,0,2012
1581,2,0,2011
1581,2,0,2013
1581,2,0,2009
5000,2,0,2010
5000,2,0,2009
3486,3,1,2009
3486,3,1,2010
4829,4,1,2010
4829,4,1,2009
3618,3,1,2014
3618,3,1,2015
3618,3,1,2013
3618,3,1,2012
3618,3,1,2010
3618,3,1,2011
3618,3,1,2009
1577,3,1,2009
1577,3,1,2010
1710,4,1,2010
1710,4,1,2011
1710,4,1,2009
1710,4,1,2014
1710,4,1,2015
1710,4,1,2013
1710,4,1,2017
1710,4,1,2012
1710,4,1,2016
2974,2,0,2012
2974,2,0,2011
2974,2,0,2009
2974,2,0,2010
2974,2,0,2013
1499,2,0,2009
1499,2,0,2010
1499,2,0,2012
1499,2,0,2011
1029,3,0,2008
1029,3,0,2009
1029,3,0,2013
1029,3,0,2010
1029,3,0,2012
1029,3,0,2011
1729,4,1,2009
1729,4,1,2010
1731,2,0,2010
1731,2,0,2011
1731,2,0,2009
1731,2,0,2014
1731,2,0,2013
1731,2,0,2012
4860,3,1,2010
4860,3,1,2009
3615,2,0,2015
3615,2,0,2010
3615,2,0,2014
3615,2,0,2013
3615,2,0,2011
3615,2,0,2012
3615,2,0,2009
1729,4,1,2015
1729,4,1,2009
1729,4,1,2012
1729,4,1,2013
1729,4,1,2011
1729,4,1,2010
1729,4,1,2014
1752,4,1,2009
1752,4,1,2010
4866,2,0,2010
4866,2,0,2009
1494,3,1,2010
1494,3,1,2009
1708,3,1,2009
1708,3,1,2010
911,3,1,2011
911,3,1,2012
911,3,1,2010
911,3,1,2009
911,3,1,2013
911,3,1,2015
911,3,1,2014
1886,2,0,2009
1886,2,0,2010
1886,2,0,2015
1886,2,0,2014
1886,2,0,2011
1886,2,0,2013
1886,2,0,2012
1801,2,0,2010
1801,2,0,2011
1801,2,0,2009
1553,2,0,2009
1553,2,0,2010
2990,4,1,2014
2990,4,1,2013
2990,4,1,2012
2990,4,1,2009
2990,4,1,2011
2990,4,1,2010
1577,3,1,2011
1577,3,1,2012
1577,3,1,2010
1577,3,1,2013
3087,2,0,2010
3087,2,0,2011
3087,2,0,2009
1762,2,0,2016
1762,2,0,2017
1762,2,0,2015
1762,2,0,2010
1762,2,0,2011
1762,2,0,2014
1762,2,0,2013
1762,2,0,2012
4829,2,0,2016
4829,2,0,2011
4829,2,0,2012
4829,2,0,2010
4829,2,0,2014
4829,2,0,2009
4829,2,0,2015
4829,2,0,2013
1750,2,0,2013
1750,2,0,2012
1750,2,0,2014
1750,2,0,2009
1750,2,0,2011
1750,2,0,2010
1750,2,0,2015
5159,2,0,2010
5159,2,0,2009
1616,2,0,2016
1616,2,0,2009
1616,2,0,2015
1616,2,0,2014
1616,2,0,2011
1616,2,0,2013
1616,2,0,2012
1616,2,0,2010
1553,2,0,2010
1553,2,0,2011
1553,2,0,2012
1553,2,0,2014
1553,2,0,2015
1553,2,0,2016
1553,2,0,2009
1553,2,0,2017
1553,2,0,2013
5072,2,0,2009
5072,2,0,2012
5072,2,0,2014
5072,2,0,2011
5072,2,0,2013
5072,2,0,2010
4872,2,0,2014
4872,2,0,2015
4872,2,0,2011
4872,2,0,2012
4872,2,0,2010
4872,2,0,2013
4872,2,0,2009
1698,2,0,2011
1698,2,0,2010
3089,3,1,2013
3089,3,1,2012
3089,3,1,2014
3089,3,1,2015
3089,3,1,2010
3089,3,1,2011
5240,2,0,2010
5240,2,0,2009
3093,5,0,2012
3093,5,0,2013
3093,5,0,2010
3093,5,0,2014
3093,5,0,2011
